Name;TP;TN;FP;FN;TPR;FPR;Precision;Recall;F1;FPPI;MissRate;EvaluationTimePerWindowMS;ValueShift;WorstFalsePositiveImages
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-30.000000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-29.799999;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-29.600000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-29.400000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-29.200001;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-29.000000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-28.799999;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-28.600000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-28.400000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-28.200001;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-28.000000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-27.799999;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-27.600000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-27.400000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-27.200001;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-27.000000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-26.799999;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-26.600000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-26.400000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-26.200001;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-26.000000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-25.799999;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-25.600000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-25.400000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-25.200001;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-25.000000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-24.799999;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-24.600000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-24.400000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-24.200001;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-24.000000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-23.799999;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-23.600000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-23.400000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-23.200001;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-23.000000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-22.799999;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-22.600000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-22.400000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-22.200001;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-22.000000;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-21.799999;
HOG(RGB)+HOG(Thermal)+SURF(RGB)_round1;0;8768;0;4214;0.000000;0.000000;-nan(ind);0.000000;-nan(ind);-1.000000;1.000000;11.962255;-21.600000;
